serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
11548,Howrah,Jagatballavpur,Finga Gachhi,BERE PUKUR ,22.6125,88.10388888888889
14034,Howrah,Amta-I,Sarpota,POLLE PUKUR,22.62611111111111,88.045
14453,Howrah,Amta-I,Sarpota,POLLE PUKUR,22.62611111111111,88.045
14053,Howrah,Amta-I,Sarpota,POLLE PUKUR,22.62611111111111,88.045
13910,Howrah,Amta-I,Sarpota,DALUI PUKUR,22.62611111111111,88.045
14035,Howrah,Amta-I,Sarpota,DALUI PUKUR,22.62611111111111,88.045
14630,Howrah,Amta-I,Sarpota,DALUI PUKUR,22.62611111111111,88.045
14456,Howrah,Amta-I,Sarpota,DALUI PUKUR,22.62611111111111,88.045
1061,Howrah,Udaynarayanpur,Bhabanipur,SATYA MODAK,22.65138888888889,87.9675
13919,Howrah,Amta-I,Sarpota,ADAK PUKUR,22.62666666666667,88.04444444444444
14711,Howrah,Amta-I,Sarpota,DALUI PUKUR,22.62611111111111,88.045
26060,Howrah,Amta-I,Sarpota,KAMAR PUKUR,22.626944444444444,88.04444444444444
6455,Howrah,Amta-I,Chalunia,SANTRA PUKUR,22.63,88.04277777777777
1275,Howrah,Amta-I,Chalunia,KARNAR PUKUR,22.630555555555556,88.04194444444444
